"ID";"Dim1";"Dim2";"molecular_ID"
130;372,689581843797;60,1000512655706;"Prom"
130;158,853142984038;-155,997331583683;"EnhA"
130;-531,542724827834;95,8972803181124;"EnhB"
131;223,171463600972;-30,3951011303137;"Prom"
131;335,905238954983;-153,675465288359;"EnhA"
131;-559,076702555956;184,070566418673;"EnhB"
132;250,232408073981;184,126053808738;"Prom"
132;12,1158925859638;-265,48417068891;"EnhA"
132;-262,348300659945;81,3581168801724;"EnhB"
133;409,234414035416;212,962128914154;"Prom"
133;-49,5892036657168;-248,714570558894;"EnhA"
133;-359,645210369699;35,7524416447397;"EnhB"
134;101,934400154763;95,1720900137209;"Prom"
134;165,911120127348;-249,55863810819;"EnhA"
134;-267,845520282111;154,386548094469;"EnhB"
135;200,638042529861;226,354631671494;"Prom"
135;215,381133564396;-476,499710349272;"EnhA"
135;-416,019176094257;250,145078677778;"EnhB"
136;441,365429795549;51,0260872549787;"Prom"
136;-4,82002290031209;-21,5504501232638;"EnhA"
136;-436,545406895237;-29,4756371317148;"EnhB"
137;250,413945345453;128,992826234234;"Prom"
137;-79,0490876458307;-116,895265069138;"EnhA"
137;-171,364857699622;-12,0975611650951;"EnhB"
138;651,090138485903;215,337437562402;"Prom"
138;295,532900603658;-457,684424342859;"EnhA"
138;-946,623039089561;242,346986780458;"EnhB"
139;241,929249720184;26,7504232675259;"Prom"
139;57,55197664061;-50,9673441265228;"EnhA"
139;-299,481226360794;24,2169208589969;"EnhB"
140;92,4970866673201;94,9526991387048;"Prom"
140;220,19385781683;-287,424752104166;"EnhA"
140;-312,69094448415;192,472052965461;"EnhB"
141;197,693704970829;-4,10896225036032;"Prom"
141;136,842763195049;-62,2365510617784;"EnhA"
141;-334,536468165878;66,3455133121387;"EnhB"
142;850,114562640462;380,780923345373;"Prom"
142;-258,166144981097;-314,294061692407;"EnhA"
142;-591,948417659365;-66,4868616529656;"EnhB"
143;317,467141687257;167,735307074018;"Prom"
143;109,04319535178;-297,535990228591;"EnhA"
143;-426,510337039037;129,800683154573;"EnhB"
144;434,224369077623;64,0129322752093;"Prom"
144;207,596468137727;-187,697988913124;"EnhA"
144;-641,82083721535;123,685056637915;"EnhB"
145;388,345395871983;102,289053656166;"Prom"
145;82,775008104218;-168,237068365176;"EnhA"
145;-471,120403976201;65,9480147090094;"EnhB"
146;410,072815405024;83,718041005563;"Prom"
146;-30,1405304538014;-59,3997107355062;"EnhA"
146;-379,932284951223;-24,3183302700568;"EnhB"
147;396,172512053397;151,523639875375;"Prom"
147;29,022560965235;-207,722564981269;"EnhA"
147;-425,195073018632;56,1989251058945;"EnhB"
148;228,471655685168;56,1399145642356;"Prom"
148;24,8784512289496;-76,400091388869;"EnhA"
148;-253,350106914118;20,2601768246334;"EnhB"
149;529,359975763798;206,426550204943;"Prom"
149;102,679331764838;-327,35664041324;"EnhA"
149;-632,039307528636;120,930090208297;"EnhB"
150;545,642541979494;359,045410150868;"Prom"
150;-263,798271746215;-314,410837002319;"EnhA"
150;-281,84427023328;-44,6345731485488;"EnhB"
151;229,803704334847;66,0759809609825;"Prom"
151;229,537302222915;-231,418130102908;"EnhA"
151;-459,341006557762;165,342149141925;"EnhB"
152;394,310779733396;124,022321148515;"Prom"
152;-25,7953420203488;-127,473763813679;"EnhA"
152;-368,515437713047;3,45144266516361;"EnhB"
153;565,532091720464;8,64508693626129;"Prom"
153;540,491076074691;-311,664834281486;"EnhA"
153;-1106,02316779515;303,019747345225;"EnhB"
154;209,119879720852;52,4884418618106;"Prom"
154;118,863019183784;-137,211691591704;"EnhA"
154;-327,982898904636;84,7232497298932;"EnhB"
155;133,934833896158;38,4082699692937;"Prom"
155;36,079130835238;-68,0642766769295;"EnhA"
155;-170,013964731396;29,6560067076358;"EnhB"
156;208,049869875656;72,4610759741089;"Prom"
156;120,039490966802;-169,437651062303;"EnhA"
156;-328,089360842458;96,9765750881937;"EnhB"
157;263,936515166632;127,132943192108;"Prom"
157;149,348007166756;-268,105719900706;"EnhA"
157;-413,284522333388;140,972776708598;"EnhB"
158;223,301467927644;119,304880369395;"Prom"
158;-52,1164078470586;-123,476016634148;"EnhA"
158;-171,185060080586;4,17113626475288;"EnhB"
159;214,607232325173;100,608046889573;"Prom"
159;206,974295815479;-272,021879129533;"EnhA"
159;-421,581528140652;171,413832239959;"EnhB"
160;568,854170536836;34,4981608040646;"Prom"
160;515,470316668029;-334,683235187831;"EnhA"
160;-1084,32448720487;300,185074383766;"EnhB"
161;76,9842898544584;160,954629570949;"Prom"
161;7,37596905109809;-247,57794084421;"EnhA"
161;-84,3602589055565;86,6233112732608;"EnhB"
162;266,835545941163;29,0789115408978;"Prom"
162;143,376306912964;-110,055218389356;"EnhA"
162;-410,211852854127;80,9763068484583;"EnhB"
163;350,911130697741;159,381494715573;"Prom"
163;40,1927140181676;-233,303688196224;"EnhA"
163;-391,103844715909;73,922193480651;"EnhB"
164;264,449847621646;137,178121197616;"Prom"
164;-24,1884230502908;-165,392280494377;"EnhA"
164;-240,261424571355;28,2141592967616;"EnhB"
165;249,573716468153;271,229460469623;"Prom"
165;153,818306245795;-498,69479686499;"EnhA"
165;-403,392022713948;227,465336395367;"EnhB"
166;227,172729697491;77,2989902244492;"Prom"
166;269,202586988916;-276,388558242634;"EnhA"
166;-496,375316686407;199,089568018185;"EnhB"
167;248,382589701943;79,9807172238033;"Prom"
167;34,4834792228452;-117,81672698981;"EnhA"
167;-282,866068924788;37,8360097660065;"EnhB"
168;164,953710221271;55,7707643513615;"Prom"
168;130,622632237313;-155,890036307615;"EnhA"
168;-295,576342458584;100,119271956253;"EnhB"
169;798,972550807387;-11,7009155050799;"Prom"
169;572,376884447408;-272,399660562747;"EnhA"
169;-1371,3494352548;284,100576067827;"EnhB"
170;820,667345269511;275,716702050169;"Prom"
170;-174,081595227589;-210,735629312134;"EnhA"
170;-646,585750041922;-64,9810727380347;"EnhB"
171;528,92536704465;118,718096242027;"Prom"
171;-81,7460810233645;-64,189007860811;"EnhA"
171;-447,179286021285;-54,5290883812163;"EnhB"
172;288,36749129817;144,580246584789;"Prom"
172;10,0487135754453;-197,359350177128;"EnhA"
172;-298,416204873615;52,7791035923383;"EnhB"
173;283,104087930067;55,9595659166267;"Prom"
173;19,9402240119036;-65,9283290528118;"EnhA"
173;-303,04431194197;9,96876313618506;"EnhB"
174;335,438319185116;74,0430910166065;"Prom"
174;-20,9151453902052;-59,8536099269801;"EnhA"
174;-314,523173794911;-14,1894810896264;"EnhB"
175;255,543234380161;40,1541181758504;"Prom"
175;42,2170110100738;-59,8049276617906;"EnhA"
175;-297,760245390235;19,6508094859402;"EnhB"
176;370,51122882205;140,387604703991;"Prom"
176;-60,0432876572676;-132,719387275012;"EnhA"
176;-310,467941164782;-7,66821742897938;"EnhB"
177;400,324473725689;235,031296679151;"Prom"
177;-116,980373248085;-238,426964148479;"EnhA"
177;-283,344100477605;3,39566746932807;"EnhB"
178;263,646269652748;-6,84571479944281;"Prom"
178;251,518171805186;-127,946985869237;"EnhA"
178;-515,164441457934;134,79270066868;"EnhB"
179;286,39055323002;73,9910329660851;"Prom"
179;-7,57841689257388;-74,9935342797348;"EnhA"
179;-278,812136337446;1,00250131364967;"EnhB"
180;263,755918547346;-13,7752252642263;"Prom"
180;90,5259188564946;-7,24846491721331;"EnhA"
180;-354,281837403841;21,0236901814396;"EnhB"
181;198,722855932876;61,4741583692647;"Prom"
181;168,323652003002;-186,329005343048;"EnhA"
181;-367,046507935878;124,854846973783;"EnhB"
182;110,201771356542;26,3988449725533;"Prom"
182;122,12277339539;-110,911700947881;"EnhA"
182;-232,324544751933;84,5128559753277;"EnhB"
183;419,254345924271;378,799965939654;"Prom"
183;-45,1483864472571;-510,300242588252;"EnhA"
183;-374,105959477014;131,500276648598;"EnhB"
184;91,2652626739127;514,283640585466;"Prom"
184;74,9096796028222;-845,403481163351;"EnhA"
184;-166,174942276735;331,119840577886;"EnhB"
185;292,548706552696;109,057419573658;"Prom"
185;0,878563462057239;-134,930254454879;"EnhA"
185;-293,427270014753;25,8728348812212;"EnhB"
186;177,044792451274;46,3150880059375;"Prom"
186;-6,94455457727404;-45,7187344215165;"EnhA"
186;-170,100237874;-0,596353584420989;"EnhB"
187;132,89198286292;55,9562568904887;"Prom"
187;3,89965564267388;-73,7329032567495;"EnhA"
187;-136,791638505594;17,7766463662608;"EnhB"
188;353,949551438703;188,592897852777;"Prom"
188;55,4792827761148;-289,116409525647;"EnhA"
188;-409,428834214818;100,52351167287;"EnhB"
189;483,046656162419;214,300932929184;"Prom"
189;-170,844707817188;-158,876750731942;"EnhA"
189;-312,201948345231;-55,4241821972423;"EnhB"
190;165,566380450749;81,0934091715809;"Prom"
190;47,3132841624134;-138,651249660913;"EnhA"
190;-212,879664613163;57,557840489332;"EnhB"
191;223,202242056337;106,693469140043;"Prom"
191;116,643486408245;-218,85886226281;"EnhA"
191;-339,845728464582;112,165393122767;"EnhB"
192;271,409377345229;58,308650372327;"Prom"
192;42,0684102852047;-86,1642988554844;"EnhA"
192;-313,477787630433;27,8556484831574;"EnhB"
